VALUE_SET_CODE,ACCOUNT_TYPE,VALUE,DESCRIPTION,ENABLED_FLAG,START_DATE_ACTIVE,END_DATE_ACTIVE,CREATION_DATE,UPDATED_DATE
"KOJ Store",,14130012,"MIK  Kuwait  Magic Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,14130013,"MIK  Kuwait  Dabbous Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,14130014,"MIK  Kuwait  Salmiya Plaza",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,14130015,"MIK  Kuwait  Sama Mall",Y,,2021-07-05T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-07-01T00:00:00.000+00:00
"KOJ Store",,15000100,"BAHRAIN AREA1",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15110001,"ELC  Muharraq  Muharraq Seef Mall",Y,,2021-10-05T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-10-04T00:00:00.000+00:00
"KOJ Store",,15110002,"ELC  Manama  Ramli Mall",Y,,2021-10-05T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-10-04T00:00:00.000+00:00
"KOJ Store",,15110003,"ELC  Manama  Oasis Jufair",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15110004,"ELC  Manama  Bahrain City Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15120000,"NAY  BHR  Stores",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15120001,"NAY  Manama  Sitra Mall Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15120002,"NAY  Manama  Saif Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15120003,"NAY  Manama  Bahrain City Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15120004,"NAY  Issa  Issa Town Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15120005,"NAY  Manama  Ramli Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15120006,"NAY  Manama  Enma Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15120007,"NAY  Muharraq  Muharraq Seef Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15130000,"MIK BAHRAIN STORES",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15130001,"MIK  Manama  Seef Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15130002,"MIK  Manama  Sitra Mall Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15130003,"MIK  Manama  Bahrain Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,15130004,"MIK  Manama  Dana Mall Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,15130005,"MIK  Manama  Bahrain City Centre",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,15130006,"MIK  Manama  Lulu Hidd Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,15130007,"MIK  Manama  Ramli Mall  Kiosk",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,11115015,"ELC  UAE  VIRTUAL ECOMMERCE",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120024,"NAY  UAE Online  Ecommerce",Y,,2021-07-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-07-25T00:00:00.000+00:00
"KOJ Store",,11120075,"NAY  DUBAI  USD STORE",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11125003,"NAY  UAE Online  Virtual Ecommerce",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11135001,"MIK  UAE Online  Ecommerce",Y,,2021-11-20T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-11-18T00:00:00.000+00:00
"KOJ Store",,11135004,"MIK  UAE Online  Ecommerce Internation",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11135005,"MIK  UAE  USD Store",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11135013,"MIK  UAE  VIRTUAL ECOMMERCE",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11165005,"NYR  UAE Online  Ecommerce",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12115001,"ELC  QTR Online  Ecommerce",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10105001,"TBS  KSA  Souqcom",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10105002,"TBS  ECom  Wafi Store",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10105003,"TBS  Online  Nooncom",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10105004,"TBS  Online  Resalme",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10105006,"TBS  KSA  Amazonretail",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11130102,"MIK  Dubai  Al Khail Avenue Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11130103,"MIK  Abu Dhabi  Reem Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11130104,"MIK AJMAN SHORTTERM",Y,,2017-12-19T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11130105,"MIK  AJMAN  AJMAN CITY CENTRE 2",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11130106,"MIK  SHARJAH  AL ZAHIA CITY CENTRE",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11130107,"MIK  Umm Al Quwain  Mall of Umm Al Quw",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11138001,"MIK  Salalah  Salalah Town Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140001,"NBS  RAK  AL NAEEM CITY CENTER",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140002,"NBS  Dubai  Barsha Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140003,"NBS  Abu Dhabi  Bawabat Al Sharq Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140004,"NBS  Abu Dhabi  Mall Al Shamkha",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140005,"NBS  Ajman  City Life Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140006,"NBS  Rak  Al Naeem Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140007,"NBS  Dubai  The Circle Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140008,"NBS  Fuhairah  Lulu Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140009,"NBS  Dubai  Souq Extra Silicon Oasis C",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140010,"NBS  Al Ain  Al Ain Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140011,"NBS  Dubai  Khansaheb Park",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140012,"NBS  Dubai  Al Khail Avenue Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140013,"NBS  Abu Dhabi  Dalma Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140014,"NBS  Al Ain  Al Jimi Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140015,"NBS  RAK  Al Dhait My City Center",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140016,"NBS  Abu Dhabi  Mushrif Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140017,"NBS  Dubai  Box Park",Y,,2018-12-30T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11140018,"NBS  Sharjah  Al Zahia City Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11140019,"NBS  Sharjah  Mega Mall",Y,,2020-01-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11140021,"NBS  RAK  Manar Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11160001,"NYR  Dubai  Wafi City",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11160002,"NYR  Dubai  Dubai Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11160003,"NYR  Sharjah  Sahara Centre",Y,,2013-08-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11160004,"NYR  Abu Dhabi  Fotouh Al Khair",Y,,2014-01-01T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11160006,"NYR  Abu Dhabi  Al Wahda Mall  Extens",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11160007,"NYR  Dubai  Marina Mall",Y,,2021-07-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-07-28T00:00:00.000+00:00
"KOJ Store",,11160008,"NYR  Dubai  Meadows Town Center",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11160009,"NYR  Abu Dhabi  World Trade Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11160010,"NYR  Abu Dhabi  Yas Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11160011,"NYR  Dubai  Arabian Ranches 2 Communit",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11160012,"NYR  Dubai  Wasl Vita",Y,,2021-07-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-07-28T00:00:00.000+00:00
"KOJ Store",,11160013,"NYR  ABU DHABI  MARINA MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11160016,"NYR  Dubai  Ibn Battuta Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11160017,"NYR  Dubai  Marina Mall 2",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11190001,"LST  Dubai  Burjuman Centre",Y,,2012-12-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11190002,"LST  Dubai  Mirdif City Centre",Y,,2014-05-25T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11190003,"LST  Sharjah  Sahara Centre",Y,,2013-09-01T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11190004,"LST  Abu Dhabi  Abu Dhabi Mall",Y,,2013-04-14T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11190005,"LST  Al Ain  Jimi Mall",Y,,2013-08-19T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11190006,"LST  Dubai  Mercato Mall",Y,,2013-10-28T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11190007,"LST  Dubai  Dubai Mall",Y,,2014-04-09T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11190008,"LST  Dubai  Marina Mall",Y,,2014-03-13T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11190009,"LST  Al Ain  Al Ain Mall",Y,,2014-01-21T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11200001,"ULP  Dubai  Mirdif City Centre",Y,,2014-05-24T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11200002,"ULP  Ajman  Ajman City Centre",Y,,2013-10-30T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11200003,"ULP  Dubai  Dubai Mall",Y,,2014-04-08T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11200004,"ULP  Dubai  Marina Mall",Y,,2014-03-15T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11200005,"ULP  Dubai  Barsha Mall",Y,,2013-09-14T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11210001,"SOI  Sharjah  Mega Mall",Y,,2018-03-01T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11210002,"SOI  Abu Dhabi  Al Wahda Mall  Extens",Y,,2018-02-14T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11210003,"SOI  Abu Dhabi  Khalidiya Mall",Y,,2017-02-27T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11210004,"SOI  Abu Dhabi  Bawabat Al Sharq Mall",Y,,2018-03-01T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11210005,"SOI  Abu Dhabi  Yas Mall",Y,,2018-03-01T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11210006,"SOI  Al Ain  Bawadi Mall",Y,,2018-03-01T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-11T00:00:00.000+00:00
"KOJ Store",,11210007,"SOI  Dubai  Al Khail Avenue Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11270002,"TOY  SHARJAH  AL ZAHIA CITY CENTRE",Y,,2021-10-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-11-01T00:00:00.000+00:00
"KOJ Store",,12000100,"QATAR AREA1",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110000,"ELC QATAR STORES",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110001,"ELC  Doha  Land Mark Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110002,"ELC  Doha  Doha City Centre",N,,,2020-12-02T00:00:00.000+00:00,2021-05-31T00:00:00.000+00:00
"KOJ Store",,12110003,"ELC  Doha  Hyatt Plaza",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110005,"ELC  Doha  Lulu Gharafa",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110006,"ELC  Doha  Villagio",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110007,"ELC  Doha  Lulu Express",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110008,"ELC  Al Khor  Lulu",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110009,"ELC  Doha  Dar Al Salam",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110010,"ELC  Doha  Ezdan Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110011,"ELC  Doha  Al Mirqab Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110012,"ELC  Doha  North Gate Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110013,"ELC  Barwa  Lulu Hypermarket",N,,,2020-12-02T00:00:00.000+00:00,2021-05-31T00:00:00.000+00:00
"KOJ Store",,12110014,"ELC  Doha  Doha City Centre2",Y,,2021-09-30T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-09-19T00:00:00.000+00:00
"KOJ Store",,12110015,"ELC  Doha  Mall of Qatar",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110016,"ELC  Doha  Doha Outlet Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110017,"ELC  Doha  Doha Festival City",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12110018,"ELC  Al Wakrah  Ezdan mall Wakra",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12120000,"NAY QATAR STORES",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12120001,"NAY  Doha  Doha City Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12120002,"NAY  Doha  Hyatt Plaza",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,12120003,"NAY  Al Khor  Lulu",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12120004,"NAY  Doha  Dar Al Salam",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12120005,"NAY  Doha  Ezdan Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12120006,"NAY  Doha  Al Mirqab Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12120007,"NAY  Doha  Mall of Qatar Palace",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12120008,"NAY  Doha  Doha Outlet Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12120009,"NAY  Al Wakrah  Ezdan mall Wakra",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12120010,"NAY  Doha  Hyatt Plaza 2",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12130000,"MIK QATAR STORES",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12130001,"MIK  Doha  Doha City Centre  Kiosk C",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,12130002,"MIK  Doha  NASR Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12130003,"MIK  Doha  Hyatt Plaza",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12130004,"MIK  Al Khor  Lulu",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,12130005,"MIK  Doha  Meera Abu Nakhlah",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,12130006,"MIK  Doha  Dar Al Salam",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,12130007,"MIK  Doha  Ezdan Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,12130008,"MIK  Doha  Doha City Centre 2",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12130009,"MIK  Doha  Doha Outlet Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12130010,"MIK  Doha  Mall of Qatar",Y,,2021-07-05T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-07-01T00:00:00.000+00:00
"KOJ Store",,12130011,"MIK  Al Wakrah  Ezdan mall Wakra",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12160001,"NYR EZDAN MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12160002,"NYR  Doha  Mall of Qatar",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12180001,"BEB  Doha  Villagio",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,12180002,"BEB  Doha  Ezdan Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,12180003,"BEB  Doha  Al Mirqab Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,12210001,"SOI  Doha  Ezdan Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,12210002,"SOI  Doha  Mall of Qatar",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13000100,"OMAN AREA1",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13110000,"ELC OMAN STORES",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13110001,"ELC  Muscat  Muscat City Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13110002,"ELC  Qurum  Qurum City Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13110003,"ELC  OMN  Sohar City Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13110004,"ELC  Muscat  Lulu Boushar",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,13110005,"ELC  Sohar  Safeer Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,13110006,"ELC  Muscat  The Wave",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,13110007,"ELC  Muscat  The Avenues Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13120000,"NAY OMAN STORES",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13120001,"NAY  Sohar  Safeer Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13120002,"NAY  Qurum  Qurum City Centre",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,13120003,"NAY  OMN  Sohar City Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13120004,"NAY  Muscat  Muscat City Centre",Y,,2021-07-05T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-06-30T00:00:00.000+00:00
"KOJ Store",,13120005,"NAY  Nizwah  Lulu",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,13120006,"NAY  Buraimy  Lulu",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,13120007,"NAY  Salalah  Lulu",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,13120008,"NAY  Salalah  Salalah Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13120011,"NAY  Muscat  Muscat City Centre 2",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13120012,"NAY  Muscat  The Avenues Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13120013,"NAY  Barkaa  Barka Grand Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13120014,"NAYMUSCATOASIS CENTER",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13120015,"NAYNIZWAHNIZWAH GRAND MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,13120016,"NAYQURUMQURUM CITY CENTRE 2",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
